day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;10500;KELP;2030;34;;;;;2033;26;;;;;2031.5;11.0
0;10500;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;193.0
0;10600;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;193.0
0;10600;KELP;2032;3;2030;20;;;2033;20;;;;;2032.5;11.0
0;10600;SQUID_INK;1983;3;1981;20;;;1985;20;;;;;1984.0;2.9796142578125
0;10700;SQUID_INK;1981;31;;;;;1984;24;;;;;1982.5;3.55615234375
0;10700;KELP;2030;7;2029;24;;;2033;24;;;;;2031.5;11.0
0;10700;RAINFOREST_RESIN;9995;24;;;;;9998;3;10005;24;;;9996.5;193.0
0;10800;SQUID_INK;1981;6;1980;23;;;1984;23;;;;;1982.5;3.966796875
0;10800;RAINFOREST_RESIN;9995;23;;;;;10002;1;10005;23;;;9998.5;199.0
0;10800;KELP;2030;6;2029;23;;;2033;23;;;;;2031.5;11.0
0;10900;SQUID_INK;1980;23;;;;;1981;6;1983;23;;;1980.5;8.181640625
0;10900;RAINFOREST_RESIN;9996;1;9995;22;;;10000;6;10004;1;10005;22;9998.0;199.0
0;10900;KELP;2029;23;;;;;2030;6;2033;23;;;2029.5;11.0
0;11000;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;199.0
0;11000;KELP;2029;27;;;;;2031;2;2032;1;2033;26;2030.0;15.9775390625
0;11000;SQUID_INK;1980;27;;;;;1982;2;1983;27;;;1981.0;8.09765625
0;11100;KELP;2030;1;2029;31;;;2033;31;;;;;2031.5;17.220703125
0;11100;SQUID_INK;1979;2;1978;30;;;1982;31;;;;;1980.5;0.6259765625
0;11100;RAINFOREST_RESIN;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;199.0
0;11200;KELP;2029;30;;;;;2031;5;2032;2;2033;28;2030.0;16.19921875
0;11200;SQUID_INK;1980;30;;;;;1982;5;1983;30;;;1981.0;7.2744140625
0;11200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;199.0
0;11300;SQUID_INK;1980;27;;;;;1983;27;;;;;1981.5;6.841796875
0;11300;RAINFOREST_RESIN;9996;2;9995;25;;;10002;2;10004;2;10005;25;9999.0;199.0
0;11300;KELP;2029;27;;;;;2033;27;;;;;2031.0;16.57421875
0;11400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;199.0
0;11400;KELP;2029;30;;;;;2033;30;;;;;2031.0;17.009765625
0;11400;SQUID_INK;1981;30;;;;;1984;30;;;;;1982.5;12.0361328125
0;11500;KELP;2029;29;;;;;2031;5;2033;29;;;2030.0;17.5166015625
0;11500;SQUID_INK;1980;29;;;;;1982;5;1983;1;1984;28;1981.0;9.46484375
0;11500;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;199.0
0;11600;KELP;2029;24;;;;;2031;7;2033;24;;;2030.0;17.33984375
0;11600;SQUID_INK;1982;2;1981;22;;;1983;7;1985;24;;;1982.5;15.8251953125
0;11600;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;199.0
0;11700;SQUID_INK;1982;4;1981;22;;;1984;22;;;;;1983.0;11.798828125
0;11700;RAINFOREST_RESIN;10000;4;9996;2;9995;20;10004;2;10005;20;;;10002.0;199.0
0;11700;KELP;2031;4;2029;22;;;2033;22;;;;;2032.0;17.2021484375
0;11800;RAINFOREST_RESIN;9998;10;9996;1;9995;21;10004;1;10005;21;;;10001.0;199.0
0;11800;KELP;2029;22;;;;;2033;22;;;;;2031.0;17.090576171875
0;11800;SQUID_INK;1979;22;;;;;1982;22;;;;;1980.5;2.63671875
0;11900;KELP;2031;4;2029;23;;;2033;23;;;;;2032.0;17.17529296875
0;11900;SQUID_INK;1979;4;1978;23;;;1981;23;;;;;1980.0;-2.984375
0;11900;RAINFOREST_RESIN;10002;1;10000;4;9998;1;10004;1;10005;22;;;10003.0;199.0
0;12000;KELP;2030;28;;;;;2033;28;;;;;2031.5;17.0
0;12000;SQUID_INK;1978;28;;;;;1982;28;;;;;1980.0;-0.2255859375
0;12000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;201.0
0;12100;SQUID_INK;1979;25;;;;;1982;25;;;;;1980.5;1.580078125
0;12100;RAINFOREST_RESIN;9996;2;9995;23;;;9998;8;10004;2;10005;23;9997.0;201.0
0;12100;KELP;2030;2;2029;23;;;2033;25;;;;;2031.5;17.0
0;12200;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;217.0
0;12200;KELP;2029;25;;;;;2033;25;;;;;2031.0;17.0
0;12200;SQUID_INK;1978;25;;;;;1981;25;;;;;1979.5;-1.7373046875
0;12300;KELP;2030;29;;;;;2033;25;;;;;2031.5;17.0
0;12300;SQUID_INK;1977;29;;;;;1980;25;;;;;1978.5;-6.6884765625
0;12300;RAINFOREST_RESIN;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;217.0
0;12400;KELP;2030;29;;;;;2033;29;;;;;2031.5;17.0
0;12400;SQUID_INK;1976;29;;;;;1979;29;;;;;1977.5;-12.662109375
0;12400;RAINFOREST_RESIN;10002;1;9998;5;9995;29;10005;29;;;;;10003.5;217.0
0;12500;SQUID_INK;1976;3;1975;23;;;1978;23;;;;;1977.0;-18.244140625
0;12500;RAINFOREST_RESIN;10000;3;9996;1;9995;22;10004;1;10005;22;;;10002.0;219.0
0;12500;KELP;2031;3;2030;23;;;2033;23;;;;;2032.0;17.0
0;12600;RAINFOREST_RESIN;10000;4;9995;26;;;10005;26;;;;;10002.5;219.0
0;12600;KELP;2031;4;2030;26;;;2033;26;;;;;2032.0;17.0
0;12600;SQUID_INK;1975;4;1973;26;;;1977;26;;;;;1976.0;-24.2734375
0;12700;KELP;2030;28;;;;;2033;28;;;;;2031.5;17.0
0;12700;RAINFOREST_RESIN;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;219.0
0;12700;SQUID_INK;1972;28;;;;;1975;1;1976;27;;;1973.5;-26.09619140625
0;12800;KELP;2031;4;2030;30;;;2033;30;;;;;2032.0;17.0
0;12800;SQUID_INK;1975;4;1974;2;1973;28;1977;30;;;;;1976.0;-24.841796875
0;12800;RAINFOREST_RESIN;10000;4;9996;2;9995;28;10002;9;10004;2;10005;28;10001.0;221.0
0;12900;RAINFOREST_RESIN;9996;2;9995;21;;;10002;4;10004;2;10005;21;9999.0;221.0
0;12900;SQUID_INK;1971;23;;;;;1973;2;1974;23;;;1972.0;-25.0
0;12900;KELP;2030;23;;;;;2032;2;2033;23;;;2031.0;17.0
0;13000;RAINFOREST_RESIN;9996;2;9995;30;;;10002;2;10004;2;10005;30;9999.0;221.0
0;13000;SQUID_INK;1972;32;;;;;1975;32;;;;;1973.5;-25.0
0;13000;KELP;2029;32;;;;;2033;32;;;;;2031.0;17.0
0;13100;KELP;2029;21;;;;;2030;2;2033;21;;;2029.5;17.0
0;13100;RAINFOREST_RESIN;9995;21;;;;;10000;2;10005;21;;;9997.5;221.0
0;13100;SQUID_INK;1974;21;;;;;1975;2;1977;21;;;1974.5;-25.0
0;13200;SQUID_INK;1976;1;1974;9;1973;29;1977;31;;;;;1976.5;-25.0
0;13200;KELP;2032;1;2030;38;;;2033;31;;;;;2032.5;19.5791015625
0;13200;RAINFOREST_RESIN;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;221.0
0;13300;RAINFOREST_RESIN;10002;2;9996;1;9995;22;10004;1;10005;22;;;10003.0;221.0
0;13300;SQUID_INK;1972;23;;;;;1976;23;;;;;1974.0;-22.9876708984375
0;13300;KELP;2030;23;;;;;2033;23;;;;;2031.5;20.7288818359375
0;13400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;225.0
0;13400;SQUID_INK;1973;26;;;;;1977;26;;;;;1975.0;-23.983642578125
0;13400;KELP;2030;26;;;;;2033;26;;;;;2031.5;20.551513671875
0;13500;KELP;2030;25;;;;;2033;25;;;;;2031.5;20.713623046875
0;13500;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;225.0
0;13500;SQUID_INK;1974;25;;;;;1978;25;;;;;1976.0;-25.0179443359375
0;13600;SQUID_INK;1974;26;;;;;1976;3;1977;26;;;1975.0;-24.5546875
0;13600;KELP;2030;26;;;;;2032;3;2033;26;;;2031.0;20.7249755859375
0;13600;RAINFOREST_RESIN;9996;2;9995;24;;;10002;6;10004;2;10005;24;9999.0;225.0
0;13700;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;225.0
0;13700;SQUID_INK;1974;28;;;;;1977;28;;;;;1975.5;-24.6610107421875
0;13700;KELP;2030;28;;;;;2034;28;;;;;2032.0;20.9102783203125
0;13800;RAINFOREST_RESIN;9998;1;9995;23;;;10005;23;;;;;10001.5;227.0
0;13800;SQUID_INK;1974;23;;;;;1977;23;;;;;1975.5;-24.3017578125
0;13800;KELP;2030;23;;;;;2034;23;;;;;2032.0;20.9708251953125
0;13900;KELP;2030;21;;;;;2031;3;2034;21;;;2030.5;21.0023193359375
0;13900;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;227.0
0;13900;SQUID_INK;1973;20;;;;;1974;2;1977;21;;;1973.5;-24.1494140625
0;14000;SQUID_INK;1975;2;1974;29;;;1978;29;;;;;1976.5;-21.083251953125
0;14000;KELP;2031;2;2030;29;;;2034;29;;;;;2032.5;24.0078125
0;14000;RAINFOREST_RESIN;10002;6;9998;1;9996;1;10004;1;10005;28;;;10003.0;227.0
0;14100;RAINFOREST_RESIN;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;240.0
0;14100;SQUID_INK;1976;22;;;;;1979;22;;;;;1977.5;-19.478515625
0;14100;KELP;2030;22;;;;;2034;22;;;;;2032.0;24.091796875
0;14200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;240.0
0;14200;SQUID_INK;1976;21;;;;;1979;21;;;;;1977.5;-19.375
0;14200;KELP;2030;21;;;;;2034;21;;;;;2032.0;24.29345703125
0;14300;KELP;2030;22;;;;;2034;22;;;;;2032.0;24.3662109375
0;14300;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;240.0
0;14300;SQUID_INK;1974;22;;;;;1977;1;1978;21;;;1975.5;-21.0926513671875
0;14400;SQUID_INK;1976;22;;;;;1979;2;1980;21;;;1977.5;-19.1602783203125
0;14400;KELP;2030;22;;;;;2034;23;;;;;2032.0;23.95849609375
0;14400;RAINFOREST_RESIN;10002;4;9996;2;9995;21;10004;2;10005;21;;;10003.0;240.0
0;14500;RAINFOREST_RESIN;9996;1;9995;28;;;10002;10;10004;1;10005;28;9999.0;250.0
0;14500;SQUID_INK;1976;29;;;;;1978;6;1979;29;;;1977.0;-18.3564453125
0;14500;KELP;2030;29;;;;;2032;6;2034;29;;;2031.0;23.85693359375
0;14600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;250.0
0;14600;SQUID_INK;1976;28;;;;;1977;3;1980;28;;;1976.5;-17.08203125
0;14600;KELP;2030;28;;;;;2031;3;2034;28;;;2030.5;23.72705078125
0;14700;KELP;2030;24;;;;;2032;2;2034;24;;;2031.0;26.8701171875
0;14700;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;250.0
0;14700;SQUID_INK;1976;24;;;;;1978;2;1979;24;;;1977.0;-15.458984375
0;14800;SQUID_INK;1977;31;;;;;1979;3;1980;31;;;1978.0;-12.048828125
0;14800;KELP;2030;31;;;;;2032;3;2034;31;;;2031.0;26.669921875
0;14800;RAINFOREST_RESIN;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;250.0
0;14900;RAINFOREST_RESIN;9996;1;9995;25;;;10002;1;10004;1;10005;25;9999.0;252.0
0;14900;SQUID_INK;1978;4;1976;26;;;1980;26;;;;;1979.0;-14.4775390625
0;14900;KELP;2032;4;2030;26;;;2034;26;;;;;2033.0;26.6796875
0;15000;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;252.0
0;15000;SQUID_INK;1977;31;;;;;1980;27;;;;;1978.5;-13.253173828125
0;15000;KELP;2031;4;2030;27;;;2034;27;;;;;2032.5;26.7998046875
0;15100;KELP;2030;21;;;;;2034;21;;;;;2032.0;26.9609375
0;15100;RAINFOREST_RESIN;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;252.0
0;15100;SQUID_INK;1977;21;;;;;1981;21;;;;;1979.0;-12.162353515625
0;15200;SQUID_INK;1978;4;1977;6;1976;21;1980;23;;;;;1979.0;-13.63037109375
0;15200;KELP;2031;8;2030;23;;;2034;23;;;;;2032.5;26.837890625
0;15200;RAINFOREST_RESIN;10000;4;9996;2;9995;21;10002;4;10004;2;10005;21;10001.0;254.0
0;15300;RAINFOREST_RESIN;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;254.0
0;15300;SQUID_INK;1976;2;1975;22;;;1977;6;1979;24;;;1976.5;-14.0
0;15300;KELP;2030;24;;;;;2032;6;2034;24;;;2031.0;27.0234375
0;15400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;254.0
0;15400;SQUID_INK;1972;30;;;;;1976;30;;;;;1974.0;-14.0
0;15400;KELP;2030;30;;;;;2034;30;;;;;2032.0;27.2080078125
0;15500;KELP;2030;25;;;;;2033;25;;;;;2031.5;25.60009765625
0;15500;RAINFOREST_RESIN;9995;25;;;;;9998;11;10005;25;;;9996.5;254.0
0;15500;SQUID_INK;1972;25;;;;;1976;25;;;;;1974.0;-14.0
0;15600;SQUID_INK;1972;23;;;;;1976;23;;;;;1974.0;-14.0
0;15600;KELP;2030;23;;;;;2033;1;2034;22;;;2031.5;26.576171875
0;15600;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;276.0
0;15700;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;276.0
0;15700;SQUID_INK;1972;30;;;;;1974;1;1975;30;;;1973.0;-14.0
0;15700;KELP;2030;30;;;;;2032;1;2033;30;;;2031.0;26.09521484375
0;15800;RAINFOREST_RESIN;9998;6;9996;2;9995;26;10004;2;10005;26;;;10001.0;276.0
0;15800;SQUID_INK;1973;6;1972;26;;;1976;28;;;;;1974.5;-14.0
0;15800;KELP;2030;32;;;;;2033;28;;;;;2031.5;26.27490234375
0;15900;KELP;2030;21;;;;;2031;3;2033;21;;;2030.5;26.06298828125
0;15900;RAINFOREST_RESIN;9996;1;9995;20;;;10002;8;10004;1;10005;20;9999.0;282.0
0;15900;SQUID_INK;1970;20;;;;;1971;2;1974;21;;;1970.5;-8.26123046875
0;16000;SQUID_INK;1968;22;;;;;1970;4;1971;22;;;1969.0;-6.0
0;16000;KELP;2030;22;;;;;2032;4;2033;22;;;2031.0;26.31640625
0;16000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;282.0
0;16100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;282.0
0;16100;SQUID_INK;1969;26;;;;;1970;1;1971;8;1973;27;1969.5;-6.0
0;16100;KELP;2030;27;;;;;2031;2;2032;8;2033;27;2030.5;25.9521484375
0;16200;RAINFOREST_RESIN;9995;27;;;;;10002;4;10005;27;;;9998.5;282.0
0;16200;SQUID_INK;1968;26;;;;;1971;27;;;;;1969.5;-6.372314453125
0;16200;KELP;2030;26;;;;;2033;27;;;;;2031.5;25.537109375
0;16300;KELP;2030;22;;;;;2033;22;;;;;2031.5;25.84326171875
0;16300;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;282.0
0;16300;SQUID_INK;1967;22;;;;;1970;22;;;;;1968.5;-7.338134765625
0;16400;SQUID_INK;1969;27;;;;;1971;7;1973;27;;;1970.0;-5.02978515625
0;16400;KELP;2030;27;;;;;2032;7;2033;27;;;2031.0;25.4775390625
0;16400;RAINFOREST_RESIN;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;288.0
0;16500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;288.0
0;16500;SQUID_INK;1968;22;;;;;1970;1;1971;22;;;1969.0;-6.3868408203125
0;16500;KELP;2030;22;;;;;2032;1;2033;22;;;2031.0;25.62841796875
0;16600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;288.0
0;16600;SQUID_INK;1968;33;;;;;1971;26;;;;;1969.5;-6.8011474609375
0;16600;KELP;2030;33;;;;;2033;26;;;;;2031.5;24.900390625
0;16700;KELP;2030;25;;;;;2033;25;;;;;2031.5;24.9951171875
0;16700;RAINFOREST_RESIN;10002;1;9998;2;9995;25;10005;25;;;;;10003.5;288.0
0;16700;SQUID_INK;1966;25;;;;;1970;25;;;;;1968.0;-8.0701904296875
0;16800;SQUID_INK;1966;2;1965;27;;;1968;2;1969;25;;;1967.0;-9.102783203125
0;16800;KELP;2031;2;2030;27;;;2033;27;;;;;2032.0;25.29296875
0;16800;RAINFOREST_RESIN;10000;2;9996;2;9995;25;10004;2;10005;25;;;10002.0;290.0
0;16900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;290.0
0;16900;SQUID_INK;1966;24;;;;;1969;24;;;;;1967.5;-8.2696533203125
0;16900;KELP;2030;24;;;;;2033;24;;;;;2031.5;25.11376953125
0;17000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;290.0
0;17000;SQUID_INK;1966;2;1965;25;;;1969;26;;;;;1967.5;-8.83056640625
0;17000;KELP;2030;27;;;;;2033;26;;;;;2031.5;24.96826171875
0;17100;KELP;2030;27;;;;;2033;27;;;;;2031.5;25.330078125
0;17100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;290.0
0;17100;SQUID_INK;1964;27;;;;;1968;27;;;;;1966.0;-10.0328369140625
0;17200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;290.0
0;17200;SQUID_INK;1962;5;1961;28;;;1964;28;;;;;1963.0;-13.2069091796875
0;17200;KELP;2030;33;;;;;2033;28;;;;;2031.5;25.47705078125
0;17300;SQUID_INK;1963;28;;;;;1965;6;1966;28;;;1964.0;-11.66259765625
0;17300;KELP;2030;28;;;;;2032;6;2033;28;;;2031.0;25.3876953125
0;17300;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;290.0
0;17400;RAINFOREST_RESIN;9995;25;;;;;9998;11;10005;25;;;9996.5;290.0
0;17400;SQUID_INK;1965;3;1964;2;1963;25;1967;25;;;;;1966.0;-11.154296875
0;17400;KELP;2032;3;2030;27;;;2033;25;;;;;2032.5;25.7216796875
0;17500;SQUID_INK;1961;28;;;;;1964;28;;;;;1962.5;-4.297607421875
0;17500;KELP;2030;28;;;;;2033;28;;;;;2031.5;27.0
0;17500;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;314.0
0;17600;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;314.0
0;17600;KELP;2030;33;;;;;2033;30;;;;;2031.5;27.0
0;17600;SQUID_INK;1963;4;1962;29;;;1966;30;;;;;1964.5;-7.198974609375
0;17700;SQUID_INK;1962;22;;;;;1965;22;;;;;1963.5;-6.27783203125
0;17700;KELP;2030;22;;;;;2033;22;;;;;2031.5;27.0
0;17700;RAINFOREST_RESIN;9998;2;9995;22;;;10005;22;;;;;10001.5;314.0
0;17800;SQUID_INK;1963;32;;;;;1965;5;1966;2;1967;30;1964.0;-8.814697265625
0;17800;RAINFOREST_RESIN;9996;2;9995;30;;;9998;3;10002;5;10004;2;9997.0;314.0
0;17800;KELP;2030;32;;;;;2032;5;2033;32;;;2031.0;27.0
0;17900;SQUID_INK;1964;1;1963;2;1962;21;1965;21;;;;;1964.5;-9.0
0;17900;KELP;2032;1;2031;2;2030;21;2033;21;;;;;2032.5;27.0
0;17900;RAINFOREST_RESIN;9995;21;;;;;9998;1;10002;3;10005;21;9996.5;320.0
0;18000;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;322.0
0;18000;KELP;2030;24;;;;;2033;24;;;;;2031.5;27.0
0;18000;SQUID_INK;1963;24;;;;;1966;24;;;;;1964.5;-9.0
0;18100;SQUID_INK;1965;2;1964;28;;;1968;30;;;;;1966.5;-9.0
0;18100;KELP;2030;30;;;;;2033;30;;;;;2031.5;27.0
0;18100;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;322.0
0;18200;SQUID_INK;1965;25;;;;;1968;2;1969;23;;;1966.5;2.1171875
0;18200;RAINFOREST_RESIN;9996;2;9995;23;;;10002;10;10004;2;10005;23;9999.0;322.0
0;18200;KELP;2030;2;2029;23;;;2033;25;;;;;2031.5;27.0
0;18300;SQUID_INK;1966;20;;;;;1969;20;;;;;1967.5;6.837890625
0;18300;KELP;2029;20;;;;;2033;20;;;;;2031.0;27.0
0;18300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;334.0
0;18400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;334.0
0;18400;KELP;2032;1;2029;22;;;2033;22;;;;;2032.5;27.0
0;18400;SQUID_INK;1968;1;1966;22;;;1969;22;;;;;1968.5;6.61328125
0;18500;SQUID_INK;1966;23;;;;;1967;1;1969;23;;;1966.5;8.91015625
0;18500;KELP;2029;23;;;;;2030;1;2033;23;;;2029.5;27.920166015625
0;18500;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;334.0
0;18600;SQUID_INK;1966;13;;;;;1969;22;;;;;1967.5;7.294921875
0;18600;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;334.0
0;18600;KELP;2029;22;;;;;2030;9;2033;22;;;2029.5;29.0
0;18700;SQUID_INK;1964;30;;;;;1967;30;;;;;1965.5;-4.201171875
0;18700;KELP;2029;30;;;;;2033;30;;;;;2031.0;37.056640625
0;18700;RAINFOREST_RESIN;10002;1;9995;30;;;10005;30;;;;;10003.5;334.0
0;18800;RAINFOREST_RESIN;9995;24;;;;;10002;7;10005;24;;;9998.5;336.0
0;18800;KELP;2029;24;;;;;2033;24;;;;;2031.0;38.349609375
0;18800;SQUID_INK;1963;24;;;;;1966;24;;;;;1964.5;-9.287109375
0;18900;SQUID_INK;1964;7;1963;25;;;1967;25;;;;;1965.5;-7.1875
0;18900;KELP;2030;7;2029;25;;;2033;25;;;;;2031.5;38.2421875
0;18900;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;336.0
0;19000;SQUID_INK;1964;31;;;;;1968;31;;;;;1966.0;-1.134765625
0;19000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;338.0
0;19000;KELP;2029;31;;;;;2033;31;;;;;2031.0;38.419921875
0;19100;SQUID_INK;1965;23;;;;;1969;23;;;;;1967.0;4.66015625
0;19100;KELP;2030;2;2029;21;;;2033;23;;;;;2031.5;39.333984375
0;19100;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;338.0
0;19200;RAINFOREST_RESIN;9995;26;;;;;10002;1;10005;26;;;9998.5;338.0
0;19200;KELP;2029;26;;;;;2033;26;;;;;2031.0;39.751953125
0;19200;SQUID_INK;1966;26;;;;;1969;26;;;;;1967.5;6.55078125
0;19300;SQUID_INK;1966;25;;;;;1969;25;;;;;1967.5;7.2529296875
0;19300;KELP;2030;2;2029;23;;;2033;25;;;;;2031.5;39.392578125
0;19300;RAINFOREST_RESIN;9996;2;9995;23;;;9998;6;10004;2;10005;23;9997.0;338.0
0;19400;SQUID_INK;1966;26;;;;;1969;26;;;;;1967.5;7.9931640625
0;19400;RAINFOREST_RESIN;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;350.0
0;19400;KELP;2030;2;2029;24;;;2033;26;;;;;2031.5;39.48046875
0;19500;SQUID_INK;1967;23;;;;;1970;23;;;;;1968.5;14.099609375
0;19500;KELP;2030;23;;;;;2033;23;;;;;2031.5;40.94140625
0;19500;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;350.0
0;19600;RAINFOREST_RESIN;10002;1;9998;5;9996;1;10004;1;10005;26;;;10003.0;350.0
0;19600;KELP;2030;27;;;;;2033;27;;;;;2031.5;42.59765625
0;19600;SQUID_INK;1967;27;;;;;1970;27;;;;;1968.5;15.8046875
0;19700;KELP;2030;31;;;;;2033;31;;;;;2031.5;41.6640625
0;19700;SQUID_INK;1968;31;;;;;1972;31;;;;;1970.0;22.857421875
0;19700;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;352.0
0;19800;KELP;2030;28;;;;;2033;28;;;;;2031.5;41.302734375
0;19800;SQUID_INK;1968;2;1967;26;;;1971;28;;;;;1969.5;17.7236328125
0;19800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;352.0
0;19900;SQUID_INK;1971;23;;;;;1974;23;;;;;1972.5;39.0322265625
0;19900;RAINFOREST_RESIN;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;352.0
0;19900;KELP;2030;23;;;;;2033;23;;;;;2031.5;41.388671875
0;20000;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;375.0
0;20000;KELP;2030;26;;;;;2032;4;2033;26;;;2031.0;40.845703125
0;20000;SQUID_INK;1971;26;;;;;1973;4;1975;26;;;1972.0;40.4765625
0;20100;KELP;2030;30;;;;;2032;4;2033;30;;;2031.0;41.5703125
0;20100;SQUID_INK;1969;30;;;;;1971;4;1972;30;;;1970.0;24.298828125
0;20100;RAINFOREST_RESIN;9996;1;9995;29;;;9998;4;10004;1;10005;29;9997.0;377.0
0;20200;KELP;2030;20;;;;;2033;20;;;;;2031.5;43.349609375
0;20200;SQUID_INK;1970;20;;;;;1973;20;;;;;1971.5;31.90234375
0;20200;RAINFOREST_RESIN;10002;1;9995;20;;;10005;20;;;;;10003.5;385.0
0;20300;SQUID_INK;1969;24;;;;;1972;24;;;;;1970.5;26.8212890625
0;20300;RAINFOREST_RESIN;10002;4;9995;24;;;10005;24;;;;;10003.5;387.0
0;20300;KELP;2030;24;;;;;2033;24;;;;;2031.5;42.013671875
0;20400;RAINFOREST_RESIN;10002;2;9996;1;9995;27;10004;1;10005;27;;;10003.0;395.0
0;20400;KELP;2030;25;;;;;2033;28;;;;;2031.5;41.455078125
0;20400;SQUID_INK;1970;25;;;;;1973;28;;;;;1971.5;30.7705078125
0;20500;KELP;2030;18;;;;;2033;26;;;;;2031.5;42.716796875
0;20500;SQUID_INK;1969;18;;;;;1972;26;;;;;1970.5;27.2568359375
0;20500;RAINFOREST_RESIN;9998;7;9996;1;9995;25;10004;1;10005;25;;;10001.0;399.0
0;20600;KELP;2030;25;;;;;2033;25;;;;;2031.5;44.111328125
0;20600;SQUID_INK;1970;25;;;;;1973;25;;;;;1971.5;31.0537109375
0;20600;RAINFOREST_RESIN;9996;1;9995;24;;;9998;4;10002;5;10004;1;9997.0;399.0
0;20700;SQUID_INK;1972;2;1971;3;1970;30;1974;30;;;;;1973.0;35.197265625
0;20700;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;409.0
